S.No,PROVINCE ,DIVISION,DISTRICT ,TEHSIL ,TEHSIL - CODE,UC  CODE,UC NO,UC NAME,LATITUDE,LONGITUDE,UC_UR,LOCALITIES_NO,VILLAGE NO,VILLAGE CODE,VILLAGES
16794,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441261,61,WARD NO 7 / FAQIR MUHAMMAD,30.17521858,67.01738739,Urban,6,5,54412615,KUCHA AMAN KHAN
16795,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441261,61,WARD NO 7 / FAQIR MUHAMMAD,30.17521858,67.01738739,Urban,6,4,54412614,KAMEELA STREET
16796,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441261,61,WARD NO 7 / FAQIR MUHAMMAD,30.17521858,67.01738739,Urban,6,3,54412613,GULSHAN E BILAL COLONY
16797,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441261,61,WARD NO 7 / FAQIR MUHAMMAD,30.17521858,67.01738739,Urban,6,2,54412612,GARI ATA
16798,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441261,61,WARD NO 7 / FAQIR MUHAMMAD,30.17521858,67.01738739,Urban,6,1,54412611,BAZAI COLONY
16799,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,27,544126227,YAZDAN KHAN ROAD
16800,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,26,544126226,TOGHI ROAD
16801,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,25,544126225,TAIL GODAM
16802,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,24,544126224,SETH AZAM ROAD
16803,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,23,544126223,REHMATULLAH ROAD
16804,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,22,544126222,RAHIM BUKHSH LANE
16805,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,21,544126221,NICHARI ROAD
16806,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,20,544126220,NEHAL CHAND STREET
16807,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,19,544126219,NALA GULISTAN ROAD
16808,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,18,544126218,MUSA JI LANE
16809,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,17,544126217,KUCHA QAZI AHMED DIN
16810,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,16,544126216,HUSSAINABAD
16811,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,15,544126215,HAZARA SOCIETY
16812,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,14,544126214,HAJIABAD
16813,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,13,544126213,HAIDER ALI STREET
16814,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,12,544126212,GULL MUHAMMAD LANE
16815,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,11,544126211,GOCAL CHAND LANE
16816,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,10,544126210,GHULAM MURTAZA LANE
16817,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,9,54412629,DR. GHULAM ALI ROAD
16818,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,8,54412628,CAPT M. ALI STREET
16819,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,7,54412627,BOLAN HOTEL
16820,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,6,54412626,BHOPAL
16821,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,5,54412625,AMIRABAD
16822,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,4,54412624,ALIABAD
16823,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,3,54412623,ALI BAHADUR ROAD
16824,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,2,54412622,ALAMDAR ROAD
16825,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441262,62,WARD NO 8 & 9 / AMIRABAD,30.19754601,67.02157593,Urban,27,1,54412621,ABDULLAH JAN ROAD
16826,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,15,544126315,RIND ABAD
16827,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,14,544126314,POOD GALI CHOWK
16828,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,13,544126313,MUSTAFA ABAD
16829,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,12,544126312,MUHALA SHERAZ ABAD
16830,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,11,544126311,KERANI
16831,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,10,544126310,KAKAR COLONY
16832,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,9,54412639,JHELUM KAREZ
16833,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,8,54412638,ITIHAD COLONY
16834,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,7,54412637,GISHKORI CHILTON LINES
16835,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,6,54412636,FEROZ ABAD
16836,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,5,54412635,DEHWAR COLONY
16837,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,4,54412634,DEHWAR COLONY
16838,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,3,54412633,CHSHMA JEO
16839,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,2,54412632,CHILTON COLONY
16840,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441263,63,WARD NO.46/UCPOOD GALI,30.17825508,66.98069,Urban,15,1,54412631,AL MASHRIQ LINE
16841,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441264,64,WARD NO35/ SATELLITE TOWN,30.1715827,66.993358,Urban,4,4,54412644,MENGALABAD
16842,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441264,64,WARD NO35/ SATELLITE TOWN,30.1715827,66.993358,Urban,4,3,54412643,BLOCK NO 5 SATTELITE TOWN
16843,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441264,64,WARD NO35/ SATELLITE TOWN,30.1715827,66.993358,Urban,4,2,54412642,BLOCK NO 1 SATTELITE TOWN
16844,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441264,64,WARD NO35/ SATELLITE TOWN,30.1715827,66.993358,Urban,4,1,54412641,BLOCK 3 AND 4
16845,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441265,65,WARD NO37/SIRKI,30.177526,67.0101887,Urban,5,5,54412655,REHMAT COLONY GALLI NO 1
16846,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441265,65,WARD NO37/SIRKI,30.177526,67.0101887,Urban,5,4,54412654,NEW AFGHAN ROAD
16847,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441265,65,WARD NO37/SIRKI,30.177526,67.0101887,Urban,5,3,54412653,GHULAM MUHAMMAD STREET
16848,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441265,65,WARD NO37/SIRKI,30.177526,67.0101887,Urban,5,2,54412652,GALLI NO 4
16849,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441265,65,WARD NO37/SIRKI,30.177526,67.0101887,Urban,5,1,54412651,DURRANI STREET
16850,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,6,54412666,SHAHRAE ABDUL  MANAN KAKAR
16851,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,5,54412665,MUHALLAH ABDULMANAN CHOWK
16852,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,4,54412664,GALLI NO 2 MITHA CHOWK
16853,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,3,54412663,EHSAN CHOWK
16854,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,2,54412662,DURRANI CHOWK
16855,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION CITY,5441,5441266,66,WARD NO39 /PASHTOONABAD,30.1605772,67.0141756,Urban,6,1,54412661,DOTANI CHOWK
16879,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,35,54462135,WAZIR ABAD
16880,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,34,54462134,STATION KILLI
16881,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,33,54462133,KUCHLAK BAZAR
16882,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,32,54462132,KILLI SUFI AMAN
16883,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,31,54462131,KILLI SUFI
16884,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,30,54462130,KILLI SANZAR KHAILAN
16885,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,29,54462129,KILLI SAMKHAIL
16886,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,28,54462128,KILLI SAMALI
16887,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,27,54462127,KILLI SAHIBZADA
16888,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,26,54462126,KILLI SADIQ
16889,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,25,54462125,KILLI POTI AMAN
16890,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,24,54462124,KILLI MURYSNI ABAD ALOZAI
16891,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,23,54462123,KILLI MULAZAI
16892,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,22,54462122,KILLI MUCHAN
16893,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,21,54462121,KILLI MALIK SAIF ULLAH KHAN
16894,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,20,54462120,KILLI LANDI
16895,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,19,54462119,KILLI KHAROOT ABAD
16896,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,18,54462118,KILLI KHAN AHMED JAN
16897,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,17,54462117,KILLI KATEER
16898,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,16,54462116,KILLI JHANGIR ABAD
16899,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,15,54462115,KILLI JALUGEER
16900,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,14,54462114,KILLI HAJI SHER MUHAMMAD
16901,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,13,54462113,KILLI HAJI MEHRAB
16902,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,12,54462112,KILLI ESSA KHAIL
16903,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,11,54462111,KILLI DUMARHAN
16904,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,10,54462110,KILLI CHARGULL
16905,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,9,5446219,KILLI BARAT
16906,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,8,5446218,KILLI ATOZAI
16907,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,7,5446217,KILLI ALOZAI
16908,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,6,5446216,KILLI AKHUNZADA
16909,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,5,5446215,KILLI AKBAR ABAD
16910,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,4,5446214,KILLI ABDUL RAHIM
16911,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,3,5446213,KILLI ABDUL ALI
16912,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,2,5446212,KILLI ABDUL A.EEM
16913,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION KUCHLAK,5446,544621,1,KUCHLAK,30.3554648,66.9512961,Urban,35,1,5446211,KILLI  MALIK SHAH JAHAN
16914,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,27,54421127,NEW KHALOZAI
16915,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,26,54421126,KILLIZAMAN
16916,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,25,54421125,KILLIALI M
16917,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,24,54421124,KILLIABDUL ALI
16918,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,23,54421123,KILLI SYDAN
16919,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,22,54421122,KILLI SHAMSOZAI
16920,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,21,54421121,KILLI SARWAR
16921,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,20,54421120,KILLI SAMMO
16922,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,19,54421119,KILLI RINDOZAI
16923,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,18,54421118,KILLI NOHSAR
16924,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,17,54421117,KILLI MEHRABZAI
16925,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,16,54421116,KILLI KHOONO TALAB
16926,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,15,54421115,KILLI KHANYZAI
16927,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,14,54421114,KILLI KHALOZAI
16928,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,13,54421113,KILLI HAJI M ESSA
16929,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,12,54421112,KILLI HAJI HAMEED
16930,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,11,54421111,KILLI HAJI ESSA
16931,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,10,54421110,KILLI HAJI BARKAT
16932,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,9,5442119,KILLI HAJI ABDUL REHMAN
16933,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,8,5442118,KILLI GHULAM NABI
16934,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,7,5442117,KILLI GHAIBZAI MANO JAN
16935,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,6,5442116,KILLI GARDI TALAB
16936,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,5,5442115,KILLI BAROZAI
16937,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,4,5442114,KILLI BABOZAI
16938,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,3,5442113,KILLI ALEEMZAI
16939,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,2,5442112,KILLI ABDULZAI
16940,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544211,1,AGHBURG,30.2671183,66.8310783,Rural,27,1,5442111,GHIABZAI
17128.1,BALOCHISTAN,QUETTA DIVISION,QUETTA DISTRICT,SUB-DIVISION SADDAR TEHSIL,5442,544212,2,ALAMDAR ROAD,,,Rural,1,1,5442121,ALAMDAR ROAD
