S.no,PROVINCE,DISTRICT,TEHSIL,TEHSIL - CODE,UC NAME,UC_UR,UC Number,UC CODE,LATITUDE,LONGITUDE,NUMBER OF VILLAGES,VILLAGE NUMBER,VILLAGE CODE,VILLAGE NAME
147,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,6,1311186,BHURAJ KHASS
148,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,5,1311185,BHURAJ
149,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,4,1311184,BERAM GALI
150,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,3,1311183,BENSARI
151,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,2,1311182,BATANGI NO 2
152,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CHAMHAD,Rural,8,131118,34.114173,73.084788,28,1,1311181,BAGH DARA
153,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,6,13112106,MUSLIM TOWN
154,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,5,13112105,MAIN BAZAR
155,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,4,13112104,KUNJ QADEEM
156,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,3,13112103,KUNJ JADEED
157,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,2,13112102,KARIMPURA
158,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,CITY URBAN/ CENTRAL ABBOTTABAD,Urban,10,1311210,34.146400,73.216126,6,1,13112101,FAWARA CHOWK
159,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,21,131111121,TARKOT
160,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,20,131111120,TALAQ BAN
161,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,19,131111119,SIRLA
162,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,18,131111118,SEHALI
163,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,17,131111117,SEARI
164,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,16,131111116,PATTA DOGA
165,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,15,131111115,PALARWAI
166,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,14,131111114,NAROKA
167,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,13,131111113,MUJAFFA
168,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,12,131111112,KASUMBI
169,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,11,131111111,KALGARAN
170,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,10,131111110,KALAS
171,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,9,13111119,HADORA BANDI
172,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,8,13111118,GRAND DALOLA
173,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,7,13111117,GARMAL
174,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,6,13111116,DARRA DALOLA
175,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,5,13111115,DABBAN
176,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,4,13111114,CHANGLI
177,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,3,13111113,BAI JANDRAN
178,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,2,13111112,BAGLA NO 1
179,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.358907,73.393177,21,1,13111111,ARGADA
180,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,38,131111238,TUNDI DHERI
181,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,37,131111237,TAKKIYA
182,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,36,131111236,SARBAN
183,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,35,131111235,MOHALLAH UM!R ZAI
184,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,34,131111234,MOHALLAH SHE!KH MILLI KHAIL
185,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,33,131111233,MOHALLAH SARDAR !B!D THAI
186,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,32,131111232,MOHALLAH SARAFA
187,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,31,131111231,MOHALLAH QAZI SAHEB
188,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,30,131111230,MOHALLAH PINNO KHAIL
189,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,29,131111229,MOHALLAH O!HARRI!N
190,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,28,131111228,MOHALLAH NAGAKKI
191,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,27,131111227,MOHALLAH LUNDI CH!M
192,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,26,131111226,MOHALLAH ILYAS KH!!L
193,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,25,131111225,MOHALLAH HASSAN KHAIL
194,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,24,131111224,MOHALLAH GHANI JEE
195,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,23,131111223,MOHALLAH GAL
196,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,22,131111222,MOHALLAH GAARAM ZAI
197,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,21,131111221,MOHALLAH G!LDHOK
198,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,20,131111220,MOHALLAH BADZAI
199,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,19,131111219,MOHALLAH AOUN ZA!
200,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,18,131111218,MOHALL!H TAJ KHAN
201,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,17,131111217,MOHALL!H SINLI!N
202,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,16,131111216,MOH!LL!H KHAN KHAIL
203,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,15,131111215,MANU DE GALI
204,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,14,131111214,MANGU DE GHARI
205,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,13,131111213,M!HALL!H ADDA
206,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,12,131111212,JASW!L
207,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,11,131111211,GOJRA MAIRA
208,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,10,131111210,GAVERA
209,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,9,13111129,DOTAR
210,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,8,13111128,DHARKAN
211,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,7,13111127,DHAMTOUR
212,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,6,13111126,CHOONA
213,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,5,13111125,BANDA SHOHALIAN
214,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,4,13111124,BANDA SA!D KH!!
215,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,3,13111123,B!NDA HAFEEZ
216,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,2,13111122,B!NDA BUZDAR
217,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.137126,73.274813,38,1,13111121,AKHREELA
218,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,41,131121341,SHER SHAH STREET
219,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,40,131121340,SAIN BABA CHOWK
220,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,39,131121339,REHMAN STREET
221,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,38,131121338,RAJIAN DA MOHALLAH
222,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,37,131121337,PHATAN COLONY
223,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,36,131121336,MOHALLAH TANOLI
224,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,35,131121335,MOHALLAH AWANABAD
225,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,34,131121334,MISTRIAN DA MOHALLAH
226,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,33,131121333,MENTAL COLONY
227,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,32,131121332,LAMBA MAIRA
228,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,31,131121331,KUNDA SERI
229,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,30,131121330,KHUSHAL CHOWK
230,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,29,131121329,JHANGI SYEDAN
231,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,28,131121328,JHANGI KHOJA
232,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,27,131121327,JHANGI
233,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,26,131121326,ILYAS KHAIL TOWN
234,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,25,131121325,GULSHAN GHAZI STREET
235,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,24,131121324,GUJJAR MOHRI
236,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,23,131121323,GALI DOBATHAR
237,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,22,131121322,EMPLOYEES COLONY
238,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,21,131121321,DOBATHAR
239,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,20,131121320,DHERIAN
240,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,19,131121319,DAHRI
241,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,18,131121318,BOOI DE GALI
242,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,17,131121317,BATANGI MOHRI
243,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,16,131121316,BANDA SHER KHAN
244,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,15,131121315,BANDA QAZI
245,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,14,131121314,BANDA PINO KHAIL
246,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,13,131121313,BANDA PHAGWARIAN
247,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,12,131121312,BANDA NOOR AHMED
248,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,11,131121311,BANDA LAMBA
249,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,10,131121310,BANDA KHAIR ALI KHAN
250,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,9,13112139,BANDA JALAL KHAN
251,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,8,13112138,BANDA GHAZAN
252,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,7,13112137,BANDA FAIZ ULLAH
253,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,6,13112136,BANDA DILZAK
254,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,5,13112135,BANDA BATANG NO 2
255,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,4,13112134,BANDA BATANG NO 1
256,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,3,13112133,BANDA AMLOOK
257,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,2,13112132,BANDA ALI KHAN
258,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.184943,73.225285,41,1,13112131,BADDRAH DA MOHALLAH
259,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,27,131111427,THANDA CHOA
260,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,26,131111426,TANGOLAY
261,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,25,131111425,TAKIA KAKUL
262,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,24,131111424,PAIJO
263,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,23,131111423,MOHRA
264,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,22,131111422,MOCHI COLONY
265,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,21,131111421,MANDROCH KHURD
266,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,20,131111420,MANDROCH KALAN
267,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,19,131111419,MAIRA SYEDAN
268,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,18,131111418,MAIRA MANDROCH
269,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,17,131111417,MAIN GATE KAKUL
270,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,16,131111416,LOWER DANNA
271,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,15,131111415,KUTTAR KHANA
272,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,14,131111414,KHOLAY
273,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,13,131111413,KATHI JABI
274,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,12,131111412,KAKUL
275,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,11,131111411,GULI BHEN
276,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,10,131111410,GUL BANDI
277,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,9,13111149,GATTI MAIRA
278,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,8,13111148,FAQIR BANDI
279,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,7,13111147,DANNA CHOONA KARI
280,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,6,13111146,DAHARI
281,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,5,13111145,CHAKAR
282,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,4,13111144,BEERWALY
283,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,3,13111143,BASALI
284,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,2,13111142,BALOLIA
285,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.199517,73.274993,27,1,13111141,ASPADAR
286,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,19,131111519,SCHOOL GALI
287,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,18,131111518,RAWLAY
288,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,17,131111517,PATOTAY
289,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,16,131111516,MOHAR KALAN
290,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,15,131111515,MAIRA REHMAT KHAN
291,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,14,131111514,KATHWAL
292,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,13,131111513,KANAIT
293,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,12,131111512,KALAS
294,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,11,131111511,KALA PANI
295,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,10,131111510,GALI KATHWAL
296,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,9,13111159,GALI BANIAN
297,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,8,13111158,DANNA SHARIF
298,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,7,13111157,CHATRI KHURD
299,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,6,13111156,CHATRI BALA
300,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,5,13111155,CHATRI
301,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,4,13111154,CHANDROLL
302,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,3,13111153,BASALA
303,KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.181703,73.300302,19,2,13111152,BANIAN
